project_id,month,treat,post,matched_pair_id,age_years_pre,activity_pre,star_growth_pre,propensity_score,contributors,release_freq,new_sponsors,revenue_growth_rate,monthly_revenue_usd
P0169,2025-07,0,0,13,3,7.94,0.287,0.596,31,1.51,5,0.2369,2811.29
P0169,2025-08,0,0,13,3,7.94,0.287,0.596,37,1.67,5,0.275,2897.88
P0169,2025-09,0,0,13,3,7.94,0.287,0.596,39,1.79,4,0.2528,2847.43
P0169,2025-10,0,0,13,3,7.94,0.287,0.596,35,1.86,7,0.2333,2803.11
P0169,2025-11,0,0,13,3,7.94,0.287,0.596,36,1.42,7,0.2314,2798.79
P0169,2025-12,0,0,13,3,7.94,0.287,0.596,39,1.64,7,0.2089,2747.65
P0175,2024-01,1,0,32,6,4.51,0.29,0.632,18,0.58,3,0.0999,2173.31
P0175,2024-02,1,0,32,6,4.51,0.29,0.632,13,1.15,5,0.0838,2141.5
P0175,2024-03,1,0,32,6,4.51,0.29,0.632,14,0.9,4,0.0629,2100.21
P0175,2024-04,1,0,32,6,4.51,0.29,0.632,18,1.27,4,0.0605,2095.46
P0175,2024-05,1,0,32,6,4.51,0.29,0.632,16,1.07,4,0.115,2203.15
P0175,2024-06,1,0,32,6,4.51,0.29,0.632,13,0.85,2,0.0603,2095.07
P0175,2024-07,1,0,32,6,4.51,0.29,0.632,18,1.18,1,0.1371,2246.82
P0175,2024-08,1,0,32,6,4.51,0.29,0.632,17,0.88,2,0.1098,2192.88
P0175,2024-09,1,0,32,6,4.51,0.29,0.632,17,0.92,3,0.1371,2246.82
P0175,2024-10,1,0,32,6,4.51,0.29,0.632,18,1.09,1,0.1303,2233.38
P0175,2024-11,1,1,32,6,4.51,0.29,0.632,19,1.09,10,0.2047,2380.39
P0175,2024-12,1,1,32,6,4.51,0.29,0.632,18,0.98,8,0.184,2339.49
P0175,2025-01,1,1,32,6,4.51,0.29,0.632,18,0.77,5,0.1185,2210.07
P0175,2025-02,1,1,32,6,4.51,0.29,0.632,18,1.01,7,0.1931,2357.47
P0175,2025-03,1,1,32,6,4.51,0.29,0.632,19,1.08,9,0.1297,2232.2
P0175,2025-04,1,1,32,6,4.51,0.29,0.632,17,0.75,7,0.1625,2297.01
P0175,2025-05,1,1,32,6,4.51,0.29,0.632,24,1.18,7,0.215,2400.74
P0175,2025-06,1,1,32,6,4.51,0.29,0.632,16,0.77,4,0.1274,2227.65
P0175,2025-07,1,1,32,6,4.51,0.29,0.632,17,1.03,10,0.1638,2299.58
P0175,2025-08,1,1,32,6,4.51,0.29,0.632,21,1.16,8,0.1476,2267.57
P0175,2025-09,1,1,32,6,4.51,0.29,0.632,21,1.3,8,0.1896,2350.55
P0175,2025-10,1,1,32,6,4.51,0.29,0.632,20,0.89,7,0.186,2343.44
P0175,2025-11,1,1,32,6,4.51,0.29,0.632,23,0.96,11,0.2165,2403.71
P0175,2025-12,1,1,32,6,4.51,0.29,0.632,21,0.93,7,0.1798,2331.19
P0180,2024-01,0,0,15,7,11.11,0.092,0.623,32,0.73,4,0.2065,1084.97
P0180,2024-02,0,0,15,7,11.11,0.092,0.623,36,0.51,3,0.1692,1051.43
P0180,2024-03,0,0,15,7,11.11,0.092,0.623,33,0.58,5,0.1653,1047.92
P0180,2024-04,0,0,15,7,11.11,0.092,0.623,34,0.59,4,0.1651,1047.74
P0180,2024-05,0,0,15,7,11.11,0.092,0.623,28,0.55,3,0.187,1067.43
P0180,2024-06,0,0,15,7,11.11,0.092,0.623,37,0.61,4,0.2636,1136.32
P0180,2024-07,0,0,15,7,11.11,0.092,0.623,36,0.46,3,0.2021,1081.01
P0180,2024-08,0,0,15,7,11.11,0.092,0.623,31,0.5,1,0.171,1053.05
P0180,2024-09,0,0,15,7,11.11,0.092,0.623,38,0.54,2,0.1801,1061.23
P0180,2024-10,0,0,15,7,11.11,0.092,0.623,35,0.23,4,0.2097,1087.85
P0180,2024-11,0,0,15,7,11.11,0.092,0.623,34,0.45,5,0.187,1067.43
P0180,2024-12,0,0,15,7,11.11,0.092,0.623,34,0.38,4,0.2049,1083.53
P0180,2025-01,0,0,15,7,11.11,0.092,0.623,35,0.64,6,0.188,1068.33
P0180,2025-02,0,0,15,7,11.11,0.092,0.623,36,0.38,3,0.2233,1100.08
P0180,2025-03,0,0,15,7,11.11,0.092,0.623,35,0.5,5,0.2007,1079.75
P0180,2025-04,0,0,15,7,11.11,0.092,0.623,36,0.23,4,0.2151,1092.7
P0180,2025-05,0,0,15,7,11.11,0.092,0.623,37,0.46,1,0.2543,1127.95
P0180,2025-06,0,0,15,7,11.11,0.092,0.623,36,0.9,7,0.2036,1082.36
P0180,2025-07,0,0,15,7,11.11,0.092,0.623,36,0.43,4,0.1481,1032.45
P0180,2025-08,0,0,15,7,11.11,0.092,0.623,41,0.55,6,0.2063,1084.79
P0180,2025-09,0,0,15,7,11.11,0.092,0.623,36,0.66,3,0.138,1023.37
P0180,2025-10,0,0,15,7,11.11,0.092,0.623,35,0.54,6,0.2219,1098.82
P0180,2025-11,0,0,15,7,11.11,0.092,0.623,39,0.73,4,0.255,1128.58
P0180,2025-12,0,0,15,7,11.11,0.092,0.623,39,0.63,2,0.1659,1048.46
P0182,2024-01,0,0,48,3,36.66,0.451,0.8851,27,1.76,6,0.2203,3079.84
P0182,2024-02,0,0,48,3,36.66,0.451,0.8851,28,2.18,5,0.235,3116.94
P0182,2024-03,0,0,48,3,36.66,0.451,0.8851,26,1.96,7,0.1907,3005.14
P0182,2024-04,0,0,48,3,36.66,0.451,0.8851,27,1.7,2,0.1692,2950.87
P0182,2024-05,0,0,48,3,36.66,0.451,0.8851,29,1.74,3,0.2677,3199.47
P0182,2024-06,0,0,48,3,36.66,0.451,0.8851,29,1.71,4,0.1474,2895.85
P0182,2024-07,0,0,48,3,36.66,0.451,0.8851,25,1.51,5,0.1549,2914.78
P0182,2024-08,0,0,48,3,36.66,0.451,0.8851,26,1.95,6,0.1406,2878.69
P0182,2024-09,0,0,48,3,36.66,0.451,0.8851,30,1.52,8,0.1675,2946.58
P0182,2024-10,0,0,48,3,36.66,0.451,0.8851,32,1.59,6,0.1815,2981.92
P0182,2024-11,0,0,48,3,36.66,0.451,0.8851,31,1.75,7,0.1647,2939.52
P0182,2024-12,0,0,48,3,36.66,0.451,0.8851,27,1.67,5,0.1606,2929.17
P0182,2025-01,0,0,48,3,36.66,0.451,0.8851,29,1.49,6,0.1914,3006.9
P0182,2025-02,0,0,48,3,36.66,0.451,0.8851,30,1.26,5,0.1858,2992.77
P0182,2025-03,0,0,48,3,36.66,0.451,0.8851,30,1.95,5,0.1805,2979.39
P0182,2025-04,0,0,48,3,36.66,0.451,0.8851,31,1.3,2,0.2163,3069.75
P0182,2025-05,0,0,48,3,36.66,0.451,0.8851,29,1.57,5,0.1709,2955.16
P0182,2025-06,0,0,48,3,36.66,0.451,0.8851,32,1.65,6,0.2071,3046.53
P0182,2025-07,0,0,48,3,36.66,0.451,0.8851,30,1.77,7,0.1649,2940.02
P0182,2025-08,0,0,48,3,36.66,0.451,0.8851,27,1.56,5,0.157,2920.08
P0182,2025-09,0,0,48,3,36.66,0.451,0.8851,31,1.65,3,0.1689,2950.12
P0182,2025-10,0,0,48,3,36.66,0.451,0.8851,31,1.83,8,0.1484,2898.38
P0182,2025-11,0,0,48,3,36.66,0.451,0.8851,31,1.89,6,0.0991,2773.95
P0182,2025-12,0,0,48,3,36.66,0.451,0.8851,27,1.86,6,0.19,3003.37
P0183,2024-01,1,0,41,6,21.06,0.01,0.6614,20,1.02,4,0.1822,2519.54
P0183,2024-02,1,0,41,6,21.06,0.01,0.6614,19,0.82,3,0.1169,2380.37
P0183,2024-03,1,0,41,6,21.06,0.01,0.6614,18,0.98,6,0.1345,2417.88
P0183,2024-04,1,0,41,6,21.06,0.01,0.6614,17,0.77,4,0.0863,2315.16
P0183,2024-05,1,0,41,6,21.06,0.01,0.6614,19,0.7,1,0.0927,2328.8
P0183,2024-06,1,0,41,6,21.06,0.01,0.6614,24,0.72,3,0.1365,2422.14
P0183,2024-07,1,0,41,6,21.06,0.01,0.6614,22,1.09,5,0.1369,2423.0
P0183,2024-08,1,0,41,6,21.06,0.01,0.6614,20,1.25,3,0.1651,2483.1
P0183,2024-09,1,0,41,6,21.06,0.01,0.6614,21,0.95,3,0.1216,2390.39
P0183,2024-10,1,0,41,6,21.06,0.01,0.6614,18,0.96,3,0.0905,2324.11
P0183,2024-11,1,0,41,6,21.06,0.01,0.6614,24,0.88,5,0.1263,2400.4
P0183,2024-12,1,0,41,6,21.06,0.01,0.6614,21,0.83,6,0.0758,2292.78
P0183,2025-01,1,0,41,6,21.06,0.01,0.6614,25,0.95,5,0.1148,2375.9
P0183,2025-02,1,0,41,6,21.06,0.01,0.6614,20,1.11,2,0.1644,2481.6
P0183,2025-03,1,1,41,6,21.06,0.01,0.6614,25,1.1,6,0.2035,2564.94
P0183,2025-04,1,1,41,6,21.06,0.01,0.6614,25,0.58,7,0.1838,2522.95
P0183,2025-05,1,1,41,6,21.06,0.01,0.6614,24,1.02,8,0.2404,2643.58
P0183,2025-06,1,1,41,6,21.06,0.01,0.6614,26,0.66,10,0.2056,2569.41
P0183,2025-07,1,1,41,6,21.06,0.01,0.6614,23,1.1,10,0.2235,2607.56
P0183,2025-08,1,1,41,6,21.06,0.01,0.6614,24,0.83,6,0.2017,2561.1
P0183,2025-09,1,1,41,6,21.06,0.01,0.6614,28,1.12,9,0.2789,2725.63
P0183,2025-10,1,1,41,6,21.06,0.01,0.6614,26,0.63,10,0.1893,2534.67
P0183,2025-11,1,1,41,6,21.06,0.01,0.6614,24,0.73,9,0.2552,2675.12
P0183,2025-12,1,1,41,6,21.06,0.01,0.6614,23,1.02,9,0.1984,2554.07
P0184,2024-01,1,0,17,4,3.92,0.298,0.5822,24,0.38,3,0.1174,1513.43
P0184,2024-02,1,0,17,4,3.92,0.298,0.5822,20,0.84,2,0.1654,1578.44
P0184,2024-03,1,0,17,4,3.92,0.298,0.5822,21,0.43,2,0.0871,1472.39
P0184,2024-04,1,0,17,4,3.92,0.298,0.5822,22,0.39,0,0.0732,1453.56
P0184,2024-05,1,0,17,4,3.92,0.298,0.5822,24,0.56,5,0.0767,1458.3
P0184,2024-06,1,0,17,4,3.92,0.298,0.5822,26,0.12,4,0.1426,1547.56
P0184,2024-07,1,0,17,4,3.92,0.298,0.5822,24,0.15,1,0.1526,1561.1
P0184,2024-08,1,0,17,4,3.92,0.298,0.5822,24,0.36,4,0.138,1541.33
P0184,2024-09,1,0,17,4,3.92,0.298,0.5822,26,0.59,3,0.0688,1447.6
P0184,2024-10,1,0,17,4,3.92,0.298,0.5822,24,0.31,4,0.1284,1528.33
P0184,2024-11,1,0,17,4,3.92,0.298,0.5822,25,0.56,4,0.1889,1610.27
P0184,2024-12,1,0,17,4,3.92,0.298,0.5822,27,0.37,4,0.1774,1594.69
P0184,2025-01,1,0,17,4,3.92,0.298,0.5822,26,0.35,4,0.1304,1531.04
P0184,2025-02,1,0,17,4,3.92,0.298,0.5822,24,0.13,3,0.0894,1475.51
P0184,2025-03,1,0,17,4,3.92,0.298,0.5822,27,0.5,3,0.1637,1576.14
P0184,2025-04,1,1,17,4,3.92,0.298,0.5822,28,0.3,9,0.1929,1615.69
P0184,2025-05,1,1,17,4,3.92,0.298,0.5822,26,0.29,7,0.1562,1565.98
P0184,2025-06,1,1,17,4,3.92,0.298,0.5822,31,0.32,7,0.2444,1685.44
P0184,2025-07,1,1,17,4,3.92,0.298,0.5822,27,0.33,9,0.1774,1594.69
P0184,2025-08,1,1,17,4,3.92,0.298,0.5822,30,0.57,6,0.2667,1715.64
P0184,2025-09,1,1,17,4,3.92,0.298,0.5822,27,0.24,9,0.2024,1628.55
P0184,2025-10,1,1,17,4,3.92,0.298,0.5822,27,0.25,12,0.186,1606.34
P0184,2025-11,1,1,17,4,3.92,0.298,0.5822,28,0.62,7,0.2122,1641.83
P0184,2025-12,1,1,17,4,3.92,0.298,0.5822,26,0.37,7,0.1933,1616.23
P0185,2024-01,0,0,27,11,6.58,0.209,0.7223,13,1.5,0,0.1323,831.02
P0185,2024-02,0,0,27,11,6.58,0.209,0.7223,17,0.99,3,0.1284,828.16
P0185,2024-03,0,0,27,11,6.58,0.209,0.7223,16,1.54,5,0.1303,829.55
P0185,2024-04,0,0,27,11,6.58,0.209,0.7223,22,1.06,6,0.1078,813.04
P0185,2024-05,0,0,27,11,6.58,0.209,0.7223,16,1.49,5,0.1104,814.94
P0185,2024-06,0,0,27,11,6.58,0.209,0.7223,15,1.68,6,0.0972,805.26
P0185,2024-07,0,0,27,11,6.58,0.209,0.7223,20,1.76,6,0.1464,841.37
P0185,2024-08,0,0,27,11,6.58,0.209,0.7223,15,1.51,2,0.0815,793.73
P0185,2024-09,0,0,27,11,6.58,0.209,0.7223,23,1.39,4,0.1329,831.46
P0185,2024-10,0,0,27,11,6.58,0.209,0.7223,18,1.93,7,0.1658,855.6
P0185,2024-11,0,0,27,11,6.58,0.209,0.7223,19,1.64,3,0.1196,821.7
P0185,2024-12,0,0,27,11,6.58,0.209,0.7223,20,1.58,4,0.1237,824.71
P0185,2025-01,0,0,27,11,6.58,0.209,0.7223,18,1.78,2,0.0693,784.78
P0185,2025-02,0,0,27,11,6.58,0.209,0.7223,25,1.31,7,0.1849,869.62
P0185,2025-03,0,0,27,11,6.58,0.209,0.7223,19,1.11,5,0.1482,842.69
P0185,2025-04,0,0,27,11,6.58,0.209,0.7223,19,1.35,4,0.0991,806.65
P0185,2025-05,0,0,27,11,6.58,0.209,0.7223,24,1.21,5,0.1274,827.42
P0185,2025-06,0,0,27,11,6.58,0.209,0.7223,17,1.8,3,0.0569,775.68
P0185,2025-07,0,0,27,11,6.58,0.209,0.7223,23,1.75,6,0.1399,836.6
P0185,2025-08,0,0,27,11,6.58,0.209,0.7223,20,1.45,7,0.1658,855.6
P0185,2025-09,0,0,27,11,6.58,0.209,0.7223,22,1.36,4,0.1224,823.75
P0185,2025-10,0,0,27,11,6.58,0.209,0.7223,22,1.46,6,0.1474,842.1
P0185,2025-11,0,0,27,11,6.58,0.209,0.7223,21,1.81,5,0.1381,835.27
P0185,2025-12,0,0,27,11,6.58,0.209,0.7223,24,1.28,5,0.1287,828.38
P0189,2024-01,1,0,2,2,12.96,-0.064,0.436,24,1.37,5,0.1021,1121.63
P0189,2024-02,1,0,2,2,12.96,-0.064,0.436,24,1.89,4,0.1896,1210.68
P0189,2024-03,1,0,2,2,12.96,-0.064,0.436,19,1.45,4,0.0755,1094.56
P0189,2024-04,1,0,2,2,12.96,-0.064,0.436,23,1.55,5,0.17,1190.73
P0189,2024-05,1,0,2,2,12.96,-0.064,0.436,23,1.95,6,0.1912,1212.31
P0189,2024-06,1,0,2,2,12.96,-0.064,0.436,22,1.67,5,0.1355,1155.62
P0189,2024-07,1,0,2,2,12.96,-0.064,0.436,19,1.44,3,0.1001,1119.59
P0189,2024-08,1,0,2,2,12.96,-0.064,0.436,23,1.8,2,0.1499,1170.28
P0189,2024-09,1,0,2,2,12.96,-0.064,0.436,20,1.53,2,0.1755,1196.33
P0189,2024-10,1,0,2,2,12.96,-0.064,0.436,24,1.74,8,0.1425,1162.75
P0189,2024-11,1,0,2,2,12.96,-0.064,0.436,26,1.73,7,0.1578,1178.32
P0189,2024-12,1,0,2,2,12.96,-0.064,0.436,25,1.63,5,0.1765,1197.35
P0189,2025-01,1,1,2,2,12.96,-0.064,0.436,25,1.95,12,0.2428,1264.82
P0189,2025-02,1,1,2,2,12.96,-0.064,0.436,25,1.69,6,0.2288,1250.57
P0189,2025-03,1,1,2,2,12.96,-0.064,0.436,24,2.08,8,0.2562,1278.46
P0189,2025-04,1,1,2,2,12.96,-0.064,0.436,27,1.83,11,0.2409,1262.89
P0189,2025-05,1,1,2,2,12.96,-0.064,0.436,28,1.79,7,0.2327,1254.54
P0189,2025-06,1,1,2,2,12.96,-0.064,0.436,25,1.43,10,0.2326,1254.44
P0189,2025-07,1,1,2,2,12.96,-0.064,0.436,30,1.98,11,0.251,1273.17
P0189,2025-08,1,1,2,2,12.96,-0.064,0.436,22,1.18,7,0.1672,1187.88
P0189,2025-09,1,1,2,2,12.96,-0.064,0.436,24,1.94,12,0.2284,1250.17
P0189,2025-10,1,1,2,2,12.96,-0.064,0.436,25,1.71,10,0.1784,1199.28
P0189,2025-11,1,1,2,2,12.96,-0.064,0.436,30,1.77,10,0.2991,1322.12
P0189,2025-12,1,1,2,2,12.96,-0.064,0.436,23,1.42,12,0.1837,1204.68
P0194,2024-01,0,0,23,2,27.46,0.173,0.7143,20,0.47,2,0.0893,3266.66
P0194,2024-02,0,0,23,2,27.46,0.173,0.7143,20,0.25,3,0.0883,3263.66
P0194,2024-03,0,0,23,2,27.46,0.173,0.7143,21,0.06,1,0.1676,3501.47
P0194,2024-04,0,0,23,2,27.46,0.173,0.7143,24,0.44,2,0.0938,3280.15
P0194,2024-05,0,0,23,2,27.46,0.173,0.7143,24,0.5,3,0.0998,3298.15
P0194,2024-06,0,0,23,2,27.46,0.173,0.7143,22,0.16,4,0.109,3325.74
P0194,2024-07,0,0,23,2,27.46,0.173,0.7143,25,0.24,5,0.0988,3295.15
P0194,2024-08,0,0,23,2,27.46,0.173,0.7143,24,0.69,4,0.114,3340.73
P0194,2024-09,0,0,23,2,27.46,0.173,0.7143,23,0.33,1,0.0884,3263.96
P0194,2024-10,0,0,23,2,27.46,0.173,0.7143,18,0.4,2,0.1016,3303.54
P0194,2024-11,0,0,23,2,27.46,0.173,0.7143,26,0.29,4,0.1316,3393.51
P0194,2024-12,0,0,23,2,27.46,0.173,0.7143,26,0.3,1,0.1522,3455.29
P0194,2025-01,0,0,23,2,27.46,0.173,0.7143,25,0.55,4,0.153,3457.69
P0194,2025-02,0,0,23,2,27.46,0.173,0.7143,25,0.5,1,0.1388,3415.1
P0194,2025-03,0,0,23,2,27.46,0.173,0.7143,27,0.63,5,0.1441,3431.0
P0194,2025-04,0,0,23,2,27.46,0.173,0.7143,28,0.05,2,0.087,3259.76
P0194,2025-05,0,0,23,2,27.46,0.173,0.7143,25,0.41,1,0.1531,3457.99
P0194,2025-06,0,0,23,2,27.46,0.173,0.7143,25,0.11,1,0.1295,3387.21
P0194,2025-07,0,0,23,2,27.46,0.173,0.7143,31,0.46,2,0.1905,3570.14
P0194,2025-08,0,0,23,2,27.46,0.173,0.7143,31,0.26,3,0.1835,3549.15
P0194,2025-09,0,0,23,2,27.46,0.173,0.7143,28,0.1,2,0.0956,3285.55
P0194,2025-10,0,0,23,2,27.46,0.173,0.7143,30,0.05,5,0.1768,3529.06
P0194,2025-11,0,0,23,2,27.46,0.173,0.7143,27,0.5,3,0.2022,3605.23
P0194,2025-12,0,0,23,2,27.46,0.173,0.7143,25,0.51,3,0.1615,3483.18
P0196,2024-01,1,0,43,10,6.99,0.117,0.6619,27,1.39,5,0.1517,1506.63
P0196,2024-02,1,0,43,10,6.99,0.117,0.6619,21,1.29,3,0.151,1505.72
P0196,2024-03,1,0,43,10,6.99,0.117,0.6619,24,1.16,4,0.0871,1422.12
P0196,2024-04,1,0,43,10,6.99,0.117,0.6619,27,1.21,4,0.1358,1485.83
P0196,2024-05,1,0,43,10,6.99,0.117,0.6619,24,1.47,5,0.1368,1487.14
P0196,2024-06,1,0,43,10,6.99,0.117,0.6619,21,1.42,3,0.1397,1490.93
P0196,2024-07,1,0,43,10,6.99,0.117,0.6619,27,1.67,3,0.1808,1544.7
P0196,2024-08,1,0,43,10,6.99,0.117,0.6619,24,1.38,6,0.1359,1485.96
P0196,2024-09,1,1,43,10,6.99,0.117,0.6619,25,1.42,10,0.2558,1642.81
P0196,2024-10,1,1,43,10,6.99,0.117,0.6619,24,1.38,8,0.2509,1636.4
P0196,2024-11,1,1,43,10,6.99,0.117,0.6619,26,1.13,7,0.1749,1536.98
P0196,2024-12,1,1,43,10,6.99,0.117,0.6619,26,0.89,7,0.1585,1515.53
P0196,2025-01,1,1,43,10,6.99,0.117,0.6619,28,1.46,9,0.2556,1642.55
P0196,2025-02,1,1,43,10,6.99,0.117,0.6619,26,1.18,8,0.246,1629.99
P0196,2025-03,1,1,43,10,6.99,0.117,0.6619,26,1.13,12,0.2318,1611.42
P0196,2025-04,1,1,43,10,6.99,0.117,0.6619,27,1.29,9,0.2156,1590.22
P0196,2025-05,1,1,43,10,6.99,0.117,0.6619,26,1.52,12,0.2207,1596.9
P0196,2025-06,1,1,43,10,6.99,0.117,0.6619,27,1.46,9,0.2307,1609.98
P0196,2025-07,1,1,43,10,6.99,0.117,0.6619,27,1.36,13,0.2274,1605.66
P0196,2025-08,1,1,43,10,6.99,0.117,0.6619,28,0.97,7,0.2135,1587.48
P0196,2025-09,1,1,43,10,6.99,0.117,0.6619,27,1.11,10,0.2477,1632.22
P0196,2025-10,1,1,43,10,6.99,0.117,0.6619,32,1.31,10,0.24,1622.14
P0196,2025-11,1,1,43,10,6.99,0.117,0.6619,30,1.49,10,0.2318,1611.42
P0196,2025-12,1,1,43,10,6.99,0.117,0.6619,29,1.72,11,0.2743,1667.01
P0197,2024-01,0,0,51,3,9.34,-0.077,0.4136,31,1.59,5,0.1612,1989.74
P0197,2024-02,0,0,51,3,9.34,-0.077,0.4136,34,2.11,4,0.2481,2138.64
P0197,2024-03,0,0,51,3,9.34,-0.077,0.4136,35,1.54,5,0.1818,2025.04
P0197,2024-04,0,0,51,3,9.34,-0.077,0.4136,36,1.67,3,0.2424,2128.88
P0197,2024-05,0,0,51,3,9.34,-0.077,0.4136,36,1.69,5,0.1748,2013.04
P0197,2024-06,0,0,51,3,9.34,-0.077,0.4136,33,1.55,8,0.2321,2111.23
P0197,2024-07,0,0,51,3,9.34,-0.077,0.4136,36,1.67,5,0.2334,2113.46
P0197,2024-08,0,0,51,3,9.34,-0.077,0.4136,35,1.54,5,0.1877,2035.15
P0197,2024-09,0,0,51,3,9.34,-0.077,0.4136,33,2.31,6,0.203,2061.36
P0197,2024-10,0,0,51,3,9.34,-0.077,0.4136,34,1.89,5,0.2254,2099.75
P0197,2024-11,0,0,51,3,9.34,-0.077,0.4136,38,1.31,5,0.2137,2079.7
P0197,2024-12,0,0,51,3,9.34,-0.077,0.4136,34,1.68,7,0.1906,2040.12
P0197,2025-01,0,0,51,3,9.34,-0.077,0.4136,36,1.77,6,0.1671,1999.85
P0197,2025-02,0,0,51,3,9.34,-0.077,0.4136,38,2.38,6,0.2428,2129.56
P0197,2025-03,0,0,51,3,9.34,-0.077,0.4136,38,2.13,7,0.2565,2153.04
P0197,2025-04,0,0,51,3,9.34,-0.077,0.4136,38,1.84,2,0.2494,2140.87
P0197,2025-05,0,0,51,3,9.34,-0.077,0.4136,35,1.63,5,0.1873,2034.46
P0197,2025-06,0,0,51,3,9.34,-0.077,0.4136,36,1.65,5,0.2236,2096.66
P0197,2025-07,0,0,51,3,9.34,-0.077,0.4136,40,1.71,4,0.2762,2186.79
P0197,2025-08,0,0,51,3,9.34,-0.077,0.4136,39,1.83,6,0.2566,2153.21
P0197,2025-09,0,0,51,3,9.34,-0.077,0.4136,36,1.65,6,0.1879,2035.49
P0197,2025-10,0,0,51,3,9.34,-0.077,0.4136,39,1.53,3,0.1713,2007.05
P0197,2025-11,0,0,51,3,9.34,-0.077,0.4136,40,1.81,2,0.245,2133.33
P0197,2025-12,0,0,51,3,9.34,-0.077,0.4136,37,1.67,10,0.2207,2091.69
P0199,2024-01,1,0,23,5,11.13,0.138,0.5998,14,0.99,3,0.0881,3032.02
P0199,2024-02,1,0,23,5,11.13,0.138,0.5998,17,1.09,6,0.0762,2998.86
P0199,2024-03,1,0,23,5,11.13,0.138,0.5998,16,0.58,2,0.1329,3156.86
P0199,2024-04,1,0,23,5,11.13,0.138,0.5998,16,0.86,2,0.0418,2903.01
P0199,2024-05,1,0,23,5,11.13,0.138,0.5998,17,0.97,1,0.1514,3208.41
P0199,2024-06,1,0,23,5,11.13,0.138,0.5998,16,1.42,3,0.0824,3016.14
P0199,2024-07,1,0,23,5,11.13,0.138,0.5998,19,1.41,5,0.1187,3117.29
P0199,2024-08,1,0,23,5,11.13,0.138,0.5998,18,1.19,3,0.168,3254.67
P0199,2024-09,1,1,23,5,11.13,0.138,0.5998,21,1.14,6,0.1241,3132.34
P0199,2024-10,1,1,23,5,11.13,0.138,0.5998,19,1.57,7,0.1681,3254.95
P0199,2024-11,1,1,23,5,11.13,0.138,0.5998,18,0.33,7,0.1519,3209.8
P0199,2024-12,1,1,23,5,11.13,0.138,0.5998,21,1.26,6,0.217,3391.21
P0199,2025-01,1,1,23,5,11.13,0.138,0.5998,18,0.83,10,0.1165,3111.16
P0199,2025-02,1,1,23,5,11.13,0.138,0.5998,19,1.0,8,0.1595,3230.98
P0199,2025-03,1,1,23,5,11.13,0.138,0.5998,18,1.6,9,0.1169,3112.28
P0199,2025-04,1,1,23,5,11.13,0.138,0.5998,20,0.72,5,0.165,3246.31
P0199,2025-05,1,1,23,5,11.13,0.138,0.5998,18,1.03,8,0.1758,3276.4
P0199,2025-06,1,1,23,5,11.13,0.138,0.5998,18,0.92,10,0.1363,3166.33
P0199,2025-07,1,1,23,5,11.13,0.138,0.5998,20,1.24,6,0.1633,3241.57
P0199,2025-08,1,1,23,5,11.13,0.138,0.5998,19,1.28,8,0.1772,3280.3
P0199,2025-09,1,1,23,5,11.13,0.138,0.5998,23,0.76,8,0.1912,3319.31
P0199,2025-10,1,1,23,5,11.13,0.138,0.5998,22,1.35,8,0.2126,3378.95
P0199,2025-11,1,1,23,5,11.13,0.138,0.5998,20,1.1,9,0.1789,3285.04
P0199,2025-12,1,1,23,5,11.13,0.138,0.5998,24,1.03,8,0.162,3237.95
P0209,2024-01,0,0,25,5,21.41,0.164,0.7159,5,2.33,5,0.1028,2342.63
P0209,2024-02,0,0,25,5,21.41,0.164,0.7159,3,2.06,1,0.0382,2205.41
P0209,2024-03,0,0,25,5,21.41,0.164,0.7159,5,2.11,3,0.052,2234.72
P0209,2024-04,0,0,25,5,21.41,0.164,0.7159,6,2.49,7,0.0903,2316.08
P0209,2024-05,0,0,25,5,21.41,0.164,0.7159,4,2.12,1,0.0691,2271.05
P0209,2024-06,0,0,25,5,21.41,0.164,0.7159,2,2.41,7,0.0515,2233.66
P0209,2024-07,0,0,25,5,21.41,0.164,0.7159,4,2.41,4,0.101,2338.81
P0209,2024-08,0,0,25,5,21.41,0.164,0.7159,1,2.14,3,0.0308,2189.69
P0209,2024-09,0,0,25,5,21.41,0.164,0.7159,3,2.1,3,0.0454,2220.7
P0209,2024-10,0,0,25,5,21.41,0.164,0.7159,5,2.17,5,0.1334,2407.64
P0209,2024-11,0,0,25,5,21.41,0.164,0.7159,7,2.05,3,0.1506,2444.17
P0209,2024-12,0,0,25,5,21.41,0.164,0.7159,5,2.2,4,0.0952,2326.49
P0209,2025-01,0,0,25,5,21.41,0.164,0.7159,6,2.17,3,0.1187,2376.41
P0209,2025-02,0,0,25,5,21.41,0.164,0.7159,5,1.96,4,0.0522,2235.15
P0209,2025-03,0,0,25,5,21.41,0.164,0.7159,5,2.2,4,0.0575,2246.4
P0209,2025-04,0,0,25,5,21.41,0.164,0.7159,4,2.31,4,0.0754,2284.43
P0209,2025-05,0,0,25,5,21.41,0.164,0.7159,3,2.07,3,0.1046,2346.46
P0209,2025-06,0,0,25,5,21.41,0.164,0.7159,5,1.62,1,0.0362,2201.16
P0209,2025-07,0,0,25,5,21.41,0.164,0.7159,8,2.26,6,0.1297,2399.78
P0209,2025-08,0,0,25,5,21.41,0.164,0.7159,9,2.16,4,0.0765,2286.77
P0209,2025-09,0,0,25,5,21.41,0.164,0.7159,9,2.36,5,0.0877,2310.56
